,rooms,area,rent,street,zip_code,latitude,longitude,rent_norm
1015,4,92,14000,Gadelandet,2700,55.711801,12.480088,152.17391304347825
1016,3,67,13700,Halldór Laxness Vej,2300,55.6361781,12.5809257,204.47761194029852
1017,4,106,14300,Edvard Thomsens Vej,2300,55.6318523,12.5749016,134.9056603773585
1018,3,67,12900,Gertrude Steins Vej,2300,55.6396737,12.582732,192.53731343283582
1019,2,79,13000,Martha Christensens Vej,2300,55.63817479999999,12.5815966,164.55696202531647
1020,2,79,12950,Martha Christensens Vej,2300,55.63817479999999,12.5815966,163.9240506329114
1021,3,71,12250,Gadelandet,2700,55.7104602,12.4844416,172.53521126760563
1022,3,74,12000,Gadelandet,2700,55.7104602,12.4844416,162.16216216216216
1023,3,77,12000,Gadelandet,2700,55.7104602,12.4844416,155.84415584415584
1024,2,60,11900,Michael Strunges Vej,2300,55.6377548,12.580868,198.33333333333334
1025,3,72,12000,Gadelandet,2700,55.7104602,12.4844416,166.66666666666666
1026,1,25,8000,Finsensvej,2000,55.68118870000001,12.5186236,320.0
1027,1,35,7950,Poppelstykket,2450,55.6515557,12.5119233,227.14285714285714
1028,1,35,7950,Poppelstykket,2450,55.6515557,12.5119233,227.14285714285714
1029,1,35,7950,Poppelstykket,2450,55.6513066,12.5111867,227.14285714285714
1030,1,26,7900,Finsensvej,2000,55.68118870000001,12.5186236,303.84615384615387
1031,1,27,7900,Finsensvej,2000,55.68118870000001,12.5186236,292.5925925925926
1032,1,25,7850,Finsensvej,2000,55.68118870000001,12.5186236,314.0
1033,4,151,29500,Vendersgade,1363,55.6842429,12.5672978,195.36423841059602
1034,1,26,7900,Finsensvej,2000,55.68118870000001,12.5186236,303.84615384615387
1035,1,32,7700,Gl. Køge Landevej,2500,55.6557304,12.5115847,240.625
1036,1,25,7850,Finsensvej,2000,55.68118870000001,12.5186236,314.0
1037,1,28,7850,Finsensvej,2000,55.68118870000001,12.5186236,280.35714285714283
1038,1,25,7850,Finsensvej,2000,55.68118870000001,12.5186236,314.0
1039,1,35,7700,Gl. Køge Landevej,2500,55.6557304,12.5115847,220.0
1040,1,30,7500,Vanløse Allé,2720,55.6884627,12.4943031,250.0
1041,1,34,7600,Gl. Køge Landevej,2500,55.6557304,12.5115847,223.52941176470588
1042,1,30,7300,Vanløse Allé,2720,55.6884627,12.4943031,243.33333333333334
1043,1,29,7500,Vanløse Allé,2720,55.6884627,12.4943031,258.62068965517244
1044,3,71,13600,Robert Jacobsens Vej,2300,55.6202704,12.5734617,191.54929577464787
1045,1,36,8500,Poppelstykket,2450,55.6515557,12.5119233,236.11111111111111
1046,3,93,16220,Ben Websters Vej,2450,55.6465652,12.5520061,174.40860215053763
1047,3,98,15650,Ben Websters Vej,2450,55.6465652,12.5520061,159.69387755102042
1048,4,135,16900,Irmavej,2610,55.6770177,12.4355482,125.18518518518519
1049,2,63,12925,Robert Jacobsens Vej,2300,55.6202704,12.5734617,205.15873015873015
1050,3,81,13500,Irmavej,2610,55.6770177,12.4355482,166.66666666666666
1051,1,31,7500,Gl. Køge Landevej,2500,55.6557304,12.5115847,241.93548387096774
1052,3,84,13800,Else Alfelts Vej,2300,55.6166712,12.5659635,164.28571428571428
1053,4,104,18100,Teglholmens Østkaj,2450,55.64917459999998,12.5549727,174.03846153846155
1054,3,87,12950,Børge Olsens Plads,2610,55.67117589999999,12.4728844,148.8505747126437
1055,4,103,14900,Else Alfelts Vej,2300,55.6189696,12.5678022,144.6601941747573
1056,4,112,16689,Montagehalsvej,2500,55.6596809,12.5128774,149.00892857142858
1057,4,98,14300,Aage Knudsens Strøg,2610,55.6889548,12.4492456,145.91836734693877
1058,2,91,13200,Robert Jacobsens Vej,2300,55.6200432,12.573415,145.05494505494505
1059,3,80,12250,Kaffevej,2610,55.6764488,12.4364167,153.125
1060,3,156,27300,Overgaden Neden Vandet,1400,55.6727407,12.590873,175.0
1061,1,42,9854,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,234.61904761904762
1062,3,100,13675,Ørestads Boulevard,2300,55.636709,12.582897,136.75
1063,4,148,31352,Sorgenfrigade,2200,55.69572640000002,12.5451098,211.83783783783784
1064,4,94,14050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,149.46808510638297
1065,4,122,17750,Nordre Teglkaj,2450,55.6542043,12.5494642,145.49180327868854
1066,2,78,12950,Michael Strunges Vej,2300,55.6377494,12.5810511,166.02564102564102
1067,4,94,13850,Børge Olsens Plads,2610,55.67117589999999,12.4728844,147.3404255319149
1068,5,123,16705,Robert Jacobsens Vej,2300,55.6217108,12.5729561,135.8130081300813
1069,4,128,18750,Alliancevej,2450,55.6484742,12.5528649,146.484375
1070,3,85,13300,Kaffevej,2610,55.6764488,12.4364167,156.47058823529412
1071,3,104,14250,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.01923076923077
1072,4,103,15300,Else Alfelts Vej,2300,55.6194089,12.5679844,148.54368932038835
1073,2,55,10500,Møllevangen,2610,55.7051143,12.4353148,190.9090909090909
1074,2,64,11250,Else Alfelts Vej,2300,55.6174184,12.5663495,175.78125
1075,2,63,11050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,175.3968253968254
1076,4,114,15975,Glamsbjergvej,2770,55.6339304,12.5970708,140.1315789473684
1077,4,100,13763,Hannemanns Allé,2300,55.626185,12.5762249,137.63
1078,3,85,13100,Kaffevej,2610,55.6764488,12.4364167,154.11764705882354
1079,3,89,13350,Kaffevej,2610,55.67641889999999,12.4364135,150.0
1080,5,120,16900,Else Alfelts Vej,2300,55.6168704,12.5660394,140.83333333333334
1081,4,112,15800,Glamsbjergvej,2770,55.6339304,12.5970708,141.07142857142858
1082,3,88,14300,Kulvej,2450,55.6548033,12.5490742,162.5
1083,2,79,11495,Møllevangen,2610,55.7051143,12.4353148,145.50632911392404
1084,2,73,13028,Robert Jacobsens Vej,2300,55.6178099,12.572924,178.46575342465752
1085,4,102,13900,Gadelandet,2700,55.7115422,12.4809887,136.27450980392157
1086,4,93,13750,Gadelandet,2700,55.7115422,12.4809887,147.8494623655914
1087,2,53,12200,Ørestad Boulevard,2300,55.6403311,12.5829753,230.18867924528303
1088,4,115,19000,Skelmosevej,2500,55.669016,12.512669,165.2173913043478
1089,3,102,15692,Ben Websters Vej,2450,55.6462172,12.5510459,153.84313725490196
1090,2,74,11000,Møllevangen,2610,55.7051143,12.4353148,148.64864864864865
1091,2,95,17000,Bardenflethsgade,2300,55.6661515,12.5928119,178.94736842105263
1092,4,94,16600,Linus Paulings Vej,2450,55.6543061,12.5537018,176.59574468085106
1093,3,76,13900,Emma Gads Vej,2300,55.6383253,12.5809902,182.89473684210526
1094,1,43,10300,Else Alfelts Vej,2300,55.6168704,12.5660394,239.53488372093022
1095,3,93,15438,Ben Websters Vej,2450,55.6464648,12.5519331,166.0
1096,2,77,55000,Hjørringgade,2100,55.7059744,12.5882955,714.2857142857143
1097,1,74,11750,Ørestads Boulevard,2300,55.64323049999999,12.5845522,158.78378378378378
1098,4,104,15000,Else Alfelts Vej,2300,55.6189696,12.5678022,144.23076923076923
1099,3,116,19100,Islands Brygge,2300,55.6618119,12.5696679,164.6551724137931
1100,4,81,13900,Else Alfelts Vej,2300,55.6189696,12.5678022,171.60493827160494
1101,5,123,16705,Robert Jacobsens Vej,2300,55.6217108,12.5729561,135.8130081300813
1102,3,142,37500,Drechselsgade,2300,55.6573085,12.5681515,264.0845070422535
1103,2,80,11495,Møllevangen,2610,55.7051143,12.4353148,143.6875
1104,3,107,20800,Puggaardsgade,1571,55.67209150000001,12.5730628,194.39252336448598
1105,1,35,8250,Katrinedalsvej,2720,55.6884355,12.4915581,235.71428571428572
1106,4,148,23500,Rundholtsvej,2300,55.653529,12.5657767,158.78378378378378
1107,3,96,15650,Ved Stigbordene,2450,55.6443179,12.5490366,163.02083333333334
1108,3,111,19700,Anker Heegaards Gade,1571,55.67184349999999,12.5727964,177.47747747747746
1109,2,66,12300,Michael Strunges Vej,2300,55.6376636,12.5807748,186.36363636363637
1110,2,48,11400,Tagensvej,2200,55.7052857,12.543816,237.5
1111,4,98,14400,Aage Knudsens Strøg,2610,55.6889548,12.4492456,146.9387755102041
1112,3,93,15538,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,167.0752688172043
1113,3,79,14000,Else Alfelts Vej,2300,55.6166712,12.5659635,177.21518987341773
1114,4,81,13900,Else Alfelts Vej,2300,55.6189696,12.5678022,171.60493827160494
1115,4,94,14050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,149.46808510638297
1116,4,81,13900,Else Alfelts Vej,2300,55.6189696,12.5678022,171.60493827160494
1117,4,106,16400,Teglholmens Østkaj,2450,55.6488417,12.5546223,154.71698113207546
1118,2,62,11200,Kaffevej,2610,55.6764488,12.4364167,180.6451612903226
1119,2,128,16300,Etta Camerons Vej,2450,55.64548809999999,12.5457852,127.34375
1120,2,29,10700,Finsensvej,2000,55.68118870000001,12.5186236,368.9655172413793
1121,4,103,16900,Teglholmens Østkaj,2450,55.64917459999998,12.5549727,164.07766990291262
1122,3,72,12000,Gadelandet,2700,55.7110946,12.4792902,166.66666666666666
1123,4,100,17145,Teglholmsgade,2450,55.6524298,12.5454418,171.45
1124,4,96,17300,Otto Brandenburgs Vej,2450,55.6439762,12.5511351,180.20833333333334
1125,3,88,14300,Kulvej,2450,55.6548033,12.5490742,162.5
1126,3,69,13200,Michael Strunges Vej,2300,55.6378413,12.5811397,191.30434782608697
1127,3,123,22100,Scherfigsvej,2100,55.7216725,12.5802168,179.6747967479675
1128,2,78,12950,Michael Strunges Vej,2300,55.6377494,12.5810511,166.02564102564102
1129,3,70,13450,Else Alfelts Vej,2300,55.619128,12.5686257,192.14285714285714
1130,3,83,12700,Irmavej,2610,55.67698309999999,12.4362041,153.0120481927711
1131,4,104,16500,Teglholmens Østkaj,2450,55.6492942,12.5533005,158.65384615384616
1132,3,77,13300,Michael Strunges Vej,2300,55.6380014,12.581605,172.72727272727272
1133,3,83,13600,Etta Camerons Vej,2450,55.6459713,12.5460657,163.85542168674698
1134,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191,229.1875
1135,1,60,10450,Else Alfelts Vej,2300,55.6174184,12.5663495,174.16666666666666
1136,2,114,15470,Ørestads Boulevard,2300,55.6345623,12.5820972,135.7017543859649
1137,4,94,13850,Børge Olsens Plads,2610,55.67117589999999,12.4728844,147.3404255319149
1138,2,64,11650,Else Alfelts Vej,2300,55.6174184,12.5663495,182.03125
1139,4,99,14400,Aage Knudsens Strøg,2610,55.6889548,12.4492456,145.45454545454547
1140,2,48,11400,Tagensvej,2200,55.7052857,12.543816,237.5
1141,2,63,11050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,175.3968253968254
1142,1,60,14500,Siljangade,2300,55.66874499999999,12.613605,241.66666666666666
1143,4,102,14000,Gadelandet,2700,55.7112397,12.4802508,137.2549019607843
1144,3,80,12950,Else Alfelts Vej,2300,55.6174184,12.5663495,161.875
1145,4,93,13850,Gadelandet,2700,55.7115422,12.4809887,148.9247311827957
1146,3,65,14532,Njalsgade,2300,55.6630951,12.5935843,223.56923076923076
1147,4,103,14950,Else Afelts Vej,2300,55.6194089,12.5679844,145.14563106796118
1148,2,63,10950,Børge Olsens Plads,2610,55.67117589999999,12.4728844,173.8095238095238
1149,4,103,15300,Else Alfelts Vej,2300,55.6194089,12.5679844,148.54368932038835
1150,4,140,16300,Dea Trier Mørchs Vej,2300,55.6364724,12.5812246,116.42857142857143
1151,1,77,45000,Hjørringgade,2100,55.7059744,12.5882955,584.4155844155844
1152,4,94,15400,Rødovre Port,2610,55.665523,12.456098,163.82978723404256
1153,5,122,25000,Strandvejen,2900,55.74175810000001,12.5788831,204.91803278688525
1154,3,76,12250,Gadelandet,2700,55.7110946,12.4792902,161.18421052631578
1155,3,69,13200,Michael Strunges Vej,2300,55.6378413,12.5811397,191.30434782608697
1156,3,83,12550,Irmavej,2610,55.6768296,12.4364329,151.20481927710844
1158,3,96,14977,Robert Jacobsens Vej,2300,55.6215844,12.5734099,156.01041666666666
1159,2,62,11000,Kaffevej,2610,55.6764488,12.4364167,177.41935483870967
1160,1,81,15900,Islands Brygge,2300,55.657744,12.5674161,196.2962962962963
1161,4,93,13750,Gadelandet,2700,55.7115422,12.4809887,147.8494623655914
1162,4,93,13700,Gadelandet,2700,55.7115422,12.4809887,147.31182795698925
1163,3,92,15640,Ben Websters Vej,2450,55.6464648,12.5519331,170.0
1164,2,43,9600,Rødovre Port,2610,55.66509569999998,12.4561535,223.25581395348837
1165,1,60,10250,Else Alfelts Vej,2300,55.6174184,12.5663495,170.83333333333334
1166,3,108,13400,Gladsaxevej,2860,55.7392107,12.4882786,124.07407407407408
1167,3,102,13600,Richard Mortensens Vej,2300,55.6207888,12.5711196,133.33333333333334
1168,2,149,26750,Islands Brygge,2300,55.657744,12.5674161,179.53020134228188
1169,4,100,19552,Faste Batteri Vej,2300,55.6644927,12.5914391,195.52
1170,2,58,11850,Ørestad Boulevard,2300,55.6403311,12.5829753,204.31034482758622
1171,4,93,15600,Andrea Brochmanns Gade,2450,55.6483234,12.5383547,167.74193548387098
1172,2,66,12200,Michael Strunges Vej,2300,55.6376636,12.5807748,184.84848484848484
1173,3,83,12700,Irmavej,2610,55.67698309999999,12.4362041,153.0120481927711
1174,2,104,16750,Venøgade,2100,55.7125374,12.564038,161.05769230769232
1175,5,121,17990,Gertrude Steins Vej,2300,55.6400006,12.5784812,148.67768595041323
1176,2,65,11250,Else Alfelts Vej,2300,55.6174184,12.5663495,173.07692307692307
1177,4,94,13950,Børge Olsens Plads,2610,55.67117589999999,12.4728844,148.40425531914894
1178,3,104,14350,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.98076923076923
1179,2,65,11050,Else Alfelts Vej,2300,55.6174184,12.5663495,170.0
1180,4,114,15200,Børge Olsens Plads,2610,55.67117589999999,12.4728844,133.33333333333334
1181,3,111,18550,Ved Stigbordene,2450,55.6437643,12.5507496,167.11711711711712
1182,2,64,11450,Else Alfelts Vej,2300,55.6174184,12.5663495,178.90625
1183,3,72,12100,Gadelandet,2700,55.7110946,12.4792902,168.05555555555554
1184,3,133,18795,Nytorv,1450,55.6778296,12.5732055,141.31578947368422
1185,1,46,10200,Else Alfelts Vej,2300,55.6169586,12.5663611,221.7391304347826
1186,4,127,20400,Artillerivej,2300,55.6534925,12.567663,160.62992125984252
1187,4,112,18600,Alliancevej,2450,55.64826619999998,12.553423,166.07142857142858
1188,4,93,13750,Gadelandet,2700,55.7115422,12.4809887,147.8494623655914
1189,4,93,13700,Gadelandet,2700,55.7115422,12.4809887,147.31182795698925
1190,3,96,14977,Robert Jacobsens Vej,2300,55.6215844,12.5734099,156.01041666666666
1191,4,113,20961,Theodore Roosevelts Vej,2450,55.6590184,12.5605584,185.49557522123894
1192,3,79,14000,Else Alfelts Vej,2300,55.6166712,12.5659635,177.21518987341773
1193,3,96,13227,Hannemanns Allé,2300,55.626185,12.5762249,137.78125
1194,4,116,19673,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,169.5948275862069
1195,2,29,10900,Finsensvej,2000,55.68118870000001,12.5186236,375.86206896551727
1196,4,151,25495,Drechselsgade,2300,55.65812829999999,12.567894,168.841059602649
1197,3,77,14600,Michael Strunges Vej,2300,55.6376636,12.5807748,189.6103896103896
1198,2,64,11700,Emma Gads Vej,2300,55.6381171,12.5807981,182.8125
1199,3,80,12150,Gadelandet,2700,55.7110946,12.4792902,151.875
1200,5,153,16950,Islev Have,2610,55.70582719999999,12.4338754,110.7843137254902
1201,2,88,13000,Tagensvej,2200,55.7053782,12.5434519,147.72727272727272
1202,3,83,13900,Etta Camerons Vej,2450,55.6459713,12.5460657,167.46987951807228
1203,1,46,10200,Else Alfelts Vej,2300,55.6165207,12.5662034,221.7391304347826
1204,2,62,11600,Richard Mortensens Vej,2300,55.619454,12.57111,187.09677419354838
1205,3,169,25350,Wildersgade,1400,55.6731094,12.5899468,150.0
1206,2,123,28000,Frederiksberg Alle,1820,55.673688,12.54063,227.64227642276424
1207,4,102,17200,Teglholmens Østkaj,2450,55.6491747,12.553826,168.62745098039215
1208,4,128,15400,Dea Trier Mørchs Vej,2300,55.6364724,12.5812246,120.3125
1209,4,102,16800,Teglholmens Østkaj,2450,55.6491747,12.553826,164.7058823529412
1210,2,58,11850,Ørestad Boulevard,2300,55.6403311,12.5829753,204.31034482758622
1211,4,101,16000,Else Alfelts Vej,2300,55.616752,12.5682568,158.41584158415841
1212,2,63,10850,Børge Olsens Plads,2610,55.67117589999999,12.4728844,172.22222222222223
1213,3,97,14246,Gyngemose Parkvej,2860,55.7259258,12.4790917,146.8659793814433
1214,4,106,14462,Gyngemose Parkvej,2860,55.72563599999999,12.478914,136.43396226415095
1215,2,64,13589,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,212.328125
1216,3,93,22500,Islands Brygge,2300,55.656803,12.5655565,241.93548387096774
1217,4,116,16150,Ørestad Boulevard,2300,55.6403311,12.5829753,139.22413793103448
1218,4,126,19824,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,157.33333333333334
1219,3,125,19200,Ved Stigbordene,2450,55.6437643,12.5507496,153.6
1220,2,67,11150,Børge Olsens Plads,2610,55.67117589999999,12.4728844,166.4179104477612
1221,3,140,17900,Etta Camerons Vej,2450,55.64548809999999,12.5457852,127.85714285714286
1222,3,93,15538,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,167.0752688172043
1223,4,141,16950,Asger Jorns Allé,2300,55.6196855,12.5740996,120.2127659574468
1224,3,77,13200,Michael Strunges Vej,2300,55.6380014,12.581605,171.42857142857142
1225,2,44,9600,Rødovre Port,2610,55.66509569999998,12.4561535,218.1818181818182
1226,2,66,12300,Michael Strunges Vej,2300,55.6376636,12.5807748,186.36363636363637
1227,4,106,14462,Gyngemose Parkvej,2860,55.72563599999999,12.478914,136.43396226415095
1228,4,94,14900,Else Alfelts Vej,2300,55.6194089,12.5679844,158.51063829787233
1229,4,101,14775,Ørestads Boulevard,2300,55.636709,12.582897,146.2871287128713
1230,4,94,14900,Else Alfelts Vej,2300,55.6194089,12.5679844,158.51063829787233
1231,2,67,11900,Emma Gads Vej,2300,55.6378427,12.580475,177.61194029850745
1232,2,59,11650,Ørestads Boulevard,2300,55.636709,12.582897,197.45762711864407
1233,3,93,13500,Irmavej,2610,55.676946,12.4348753,145.16129032258064
1234,3,96,14977,Robert Jacobsens Vej,2300,55.6215844,12.5734099,156.01041666666666
1235,4,129,15900,Ørestads Boulevard,2300,55.636709,12.582897,123.25581395348837
1236,1,49,10700,Siljangade,2300,55.66874499999999,12.613605,218.3673469387755
1237,4,111,14500,Gadelandet,2700,55.7112397,12.4802508,130.63063063063063
1238,1,60,40000,Hjørringgade,2100,55.7060857,12.5885685,666.6666666666666
1239,2,64,10650,Else Alfelts Vej,2300,55.6174184,12.5663495,166.40625
1240,4,94,13950,Børge Olsens Plads,2610,55.67117589999999,12.4728844,148.40425531914894
1241,4,144,21833,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,151.61805555555554
1242,4,122,16775,Poppelstykket,2450,55.652386,12.5119906,137.5
1243,3,148,44800,Islands Brygge,2300,55.657744,12.5674161,302.7027027027027
1244,3,95,14800,Michael Strunges Vej,2300,55.6377956,12.5818321,155.78947368421052
1245,4,140,18500,Martha Christensens Vej,2300,55.63817479999999,12.5815966,132.14285714285714
1246,1,46,10700,Vanløse Allé,2720,55.6884627,12.4943031,232.6086956521739
1247,3,71,12900,Else Alfelts Vej,2300,55.6165207,12.5662034,181.69014084507043
1248,3,135,22500,Havneholmen,2450,55.6604043,12.5596727,166.66666666666666
1249,4,103,14450,Børge Olsens Plads,2610,55.67117589999999,12.4728844,140.29126213592232
1250,3,77,14000,Else Alfelts Vej,2300,55.6168704,12.5660394,181.8181818181818
1251,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191,229.1875
1252,3,139,18995,Auroravej,2610,55.6761934,12.4719775,136.6546762589928
1253,2,29,10750,Lindevangs Alle,2000,55.6806768,12.5182946,370.6896551724138
1254,1,43,10100,Else Alfelts Vej,2300,55.6165207,12.5662034,234.88372093023256
1255,4,95,15500,Rødovre Port,2610,55.665523,12.456098,163.1578947368421
1256,3,79,11900,Gadelandet,2700,55.7115422,12.4809887,150.63291139240508
1257,2,64,11550,Else Alfelts Vej,2300,55.6174184,12.5663495,180.46875
1258,4,118,20250,Otto Brandenburgs Vej,2450,55.6444396,12.551754,171.61016949152543
1259,4,102,15300,Else Alfelts Vej,2300,55.6184668,12.5667396,150.0
1260,3,96,14750,Ved Stigbordene,2450,55.6443179,12.5490366,153.64583333333334
1261,4,104,14200,Børge Olsens Plads,2610,55.67117589999999,12.4728844,136.53846153846155
1262,4,99,14400,Aage Knudsens Strøg,2610,55.6889548,12.4492456,145.45454545454547
1263,3,105,14300,Pladehals Allé,2450,55.6561101,12.5497959,136.1904761904762
1264,3,76,12800,Gyngemose Parkvej,2860,55.7275956,12.479145,168.42105263157896
1265,2,63,11050,Else Alfelts Vej,2300,55.6174184,12.5663495,175.3968253968254
1266,4,124,17100,Else Alfelts Vej,2300,55.619128,12.5686257,137.90322580645162
1267,3,86,13125,Ørestads Boulevard,2300,55.636709,12.582897,152.61627906976744
1268,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895,198.4375
1269,2,62,10950,Kaffevej,2610,55.6764488,12.4364167,176.61290322580646
1270,2,52,12200,Michael Strunges Vej,2300,55.6378413,12.5811397,234.6153846153846
1271,4,100,14167,Hannemanns Allé,2300,55.626185,12.5762249,141.67
1272,3,102,18300,Marmorvej,2100,55.7037534,12.5967886,179.41176470588235
1273,3,65,14138,Njalsgade,2300,55.6630951,12.5935843,217.5076923076923
1274,1,28,8139,Jorisvej,2300,55.645948,12.6361201,290.67857142857144
1275,4,95,15500,Rødovre Port,2610,55.66552309999999,12.4561091,163.1578947368421
1276,3,89,13200,Else Alfelts Vej,2300,55.6169586,12.5663611,148.31460674157304
1277,3,119,19995,Drechselsgade,2300,55.65812829999999,12.567894,168.0252100840336
1278,3,82,14500,Nadine Gordimers Vej,2300,55.6354657,12.5775419,176.82926829268294
1279,3,96,15650,Ved Stigbordene,2450,55.6443179,12.5490366,163.02083333333334
1280,4,103,16600,Teglholmens Østkaj,2450,55.64917459999998,12.5549727,161.16504854368932
1281,4,104,18100,Teglholmens Østkaj,2450,55.64917459999998,12.5549727,174.03846153846155
1282,3,91,14300,Emma Gads Vej,2300,55.6378427,12.580475,157.14285714285714
1283,2,167,27300,Islands Brygge,2300,55.657744,12.5674161,163.47305389221557
1284,3,106,15900,Teglholmens Østkaj,2450,55.6492942,12.5533005,150.0
1285,1,63,12200,Siljangade,2300,55.6683925,12.6129895,193.65079365079364
1286,3,101,17700,Linus Paulings Vej,2450,55.6543061,12.5537018,175.24752475247524
1287,4,93,12900,Gadelandet,2700,55.7115422,12.4809887,138.70967741935485
1288,2,58,12400,Emma Gads Vej,2300,55.6383253,12.5809902,213.79310344827587
1289,1,33,11100,Finsensvej,2000,55.68118870000001,12.5186236,336.3636363636364
1290,2,65,11000,Kaffevej,2610,55.6764488,12.4364167,169.23076923076923
1291,3,140,31500,Strandpromenaden,2100,55.7213503,12.5827355,225.0
1292,3,93,13500,Irmavej,2610,55.6770177,12.4355482,145.16129032258064
1293,4,103,17800,Else Afelts Vej,2300,55.6188717,12.5687311,172.81553398058253
1294,5,111,16200,Else Alfelts Vej,2300,55.6189696,12.5678022,145.94594594594594
1295,4,103,15200,Else Afelts Vej,2300,55.6194089,12.5679844,147.5728155339806
1296,1,149,26500,Islands Brygge,2300,55.657744,12.5674161,177.8523489932886
1297,3,89,13200,Else Alfelts Vej,2300,55.6169586,12.5663611,148.31460674157304
1298,2,76,11450,Børge Olsens Plads,2610,55.67117589999999,12.4728844,150.6578947368421
1299,3,70,13450,Else Alfelts Vej,2300,55.619128,12.5686257,192.14285714285714
1300,2,58,12400,Emma Gads Vej,2300,55.6383253,12.5809902,213.79310344827587
1301,2,64,11250,Kaffevej,2610,55.6764488,12.4364167,175.78125
1302,3,121,20300,Nytorv,1450,55.6778296,12.5732055,167.76859504132233
1303,1,49,10700,Siljangade,2300,55.66874499999999,12.613605,218.3673469387755
1304,2,63,11050,Else Alfelts Vej,2300,55.6174184,12.5663495,175.3968253968254
1305,3,85,13100,Kaffevej,2610,55.6764488,12.4364167,154.11764705882354
1306,5,112,16000,Else Alfelts Vej,2300,55.6169586,12.5663611,142.85714285714286
1307,4,99,14300,Aage Knudsens Strøg,2610,55.6889548,12.4492456,144.44444444444446
1308,4,85,15700,Michael Strunges Vej,2300,55.6378413,12.5811397,184.7058823529412
1309,2,29,10900,Finsensvej,2000,55.68118870000001,12.5186236,375.86206896551727
1310,4,84,15500,Borgmester Christiansens Gade,2450,55.6482025,12.5374024,184.52380952380952
1311,4,116,18800,Otto Brandenburgs Vej,2450,55.6445032,12.5507828,162.06896551724137
1312,5,127,16650,Islev Have,2610,55.70582719999999,12.4338754,131.10236220472441
1313,3,140,31500,Strandpromenaden,2100,55.7213503,12.5827355,225.0
1314,4,96,17300,Otto Brandenburgs Vej,2450,55.6439762,12.5511351,180.20833333333334
1315,3,83,13900,Etta Camerons Vej,2450,55.6459713,12.5460657,167.46987951807228
1316,4,124,17100,Else Alfelts Vej,2300,55.619128,12.5686257,137.90322580645162
1317,4,111,17450,Nordre Teglkaj,2450,55.6539886,12.5495966,157.2072072072072
1318,4,102,16100,Andrea Brochmanns Gade,2450,55.650208,12.533693,157.84313725490196
1319,4,143,24795,Havneholmen,1561,55.6600275,12.56067,173.3916083916084
1320,3,77,14000,Else Alfelts Vej,2300,55.6168704,12.5660394,181.8181818181818
1321,3,84,14000,Else Alfelts Vej,2300,55.6166712,12.5659635,166.66666666666666
1322,3,77,12900,Michael Strunges Vej,2300,55.6380014,12.581605,167.53246753246754
1323,2,128,16300,Etta Camerons Vej,2450,55.64548809999999,12.5457852,127.34375
1324,4,94,13950,Børge Olsens Plads,2610,55.67117589999999,12.4728844,148.40425531914894
1325,3,102,15954,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,156.41176470588235
1327,4,91,15600,Rødovre Port,2610,55.66552309999999,12.4561091,171.42857142857142
1328,2,59,11650,Ørestads Boulevard,2300,55.636709,12.582897,197.45762711864407
1329,4,119,15150,Islev Have,2610,55.70531949999999,12.4338441,127.3109243697479
1330,4,138,24950,Alliancevej,2450,55.6482527,12.5535174,180.79710144927537
1331,4,129,15900,Ørestads Boulevard,2300,55.636709,12.582897,123.25581395348837
1332,4,103,14800,Else Alfelts Vej,2300,55.6194089,12.5679844,143.6893203883495
1333,5,111,16400,Else Alfelts Vej,2300,55.6189696,12.5678022,147.74774774774775
1334,3,77,12100,Gadelandet,2700,55.7112397,12.4802508,157.14285714285714
1335,4,102,13900,Gadelandet,2700,55.7115422,12.4809887,136.27450980392157
1336,4,155,20300,Pladehals Allé,2450,55.656145,12.5483375,130.96774193548387
1337,2,81,15900,Islands Brygge,2300,55.657744,12.5674161,196.2962962962963
1338,4,180,27000,Wildersgade,1408,55.6725673,12.5895985,150.0
1339,4,103,14800,Else Alfelts Vej,2300,55.6194089,12.5679844,143.6893203883495
1340,2,61,12400,Emma Gads Vej,2300,55.6378971,12.5807138,203.27868852459017
1341,3,129,21500,Artillerivej,2300,55.661435,12.5755569,166.66666666666666
1342,1,50,10700,Siljangade,2300,55.6683925,12.6129895,214.0
1343,4,111,17700,Vestre Teglgade,2450,55.6531338,12.5481159,159.45945945945945
1344,5,118,17907,Richard Mortensens Vej,2300,55.62133720000001,12.5731971,151.75423728813558
1345,3,119,17600,Otto Brandenburgs Vej,2450,55.6456279,12.5484453,147.89915966386553
