Sagsnr,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude
1770008464177009,2022-04-26,3,72.0,12500,521.0,"Gertrude Steins Vej 32, 1. 1, 2300 København S",2300,55.63968386,12.58268348
1770008465177009,2022-05-11,4,73.0,13200,542.0,"Gertrude Steins Vej 28, 2. 4, 2300 København S",2300,55.63940365,12.58193676
10-X00018493426001,2022-05-17,4,105.0,14500,414.0,"Asger Jorns Allé 6, 7. 1, 2300 København S",2300,55.62001269,12.57409782
10-X00017233426001,2022-10-15,1,37.0,7200,584.0,"Else Alfelts Vej 37, st. th, 2300 København S",2300,55.62078032,12.56938804
10-X00017563426001,2022-10-15,4,114.0,15000,395.0,"Richard Mortensens Vej 38C, 2300 København S",2300,55.62081156,12.57051002
10-X00018503426001,2022-06-15,4,128.0,15100,354.0,"Ørestads Boulevard 49B, 2. 5, 2300 København S",2300,55.63657896,12.58304572
10-X00017853426001,2022-10-15,2,54.0,10850,603.0,"Else Alfelts Vej 35, 3. 2, 2300 København S",2300,55.62087245,12.56942312
1770008468177009,2022-04-28,3,72.0,12400,517.0,"Gertrude Steins Vej 32, st. 2, 2300 København S",2300,55.63975773,12.58216226
1770008470177009,2022-05-05,2,64.0,12900,605.0,"C.F. Møllers Allé 59, 5. th, 2300 København S",2300,55.63524601,12.57878805
1770008472177009,2022-05-27,2,43.0,9600,670.0,"Poppelstykket 8, 4. 442, 2450 København SV",2450,55.65174886,12.51134881
1770008473177009,2022-05-19,2,43.0,9950,694.0,"Poppelstykket 8, 5. 528, 2450 København SV",2450,55.6512869,12.51149568
1770008475177009,2022-05-05,1,35.0,7550,647.0,"Poppelstykket 6, 2. 215, 2450 København SV",2450,55.6512869,12.51149568
1770008478177009,2022-05-25,1,26.0,7600,877.0,"Finsensvej 15, 4. 435, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008479177009,2022-05-05,1,25.0,7650,918.0,"Finsensvej 15, 4. 436, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008480177009,2022-08-15,2,26.0,10900,1258.0,"Finsensvej 15, 4. 437, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008481177009,2022-06-02,1,26.0,7650,883.0,"Finsensvej 15, 4. 431, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008391177009,2022-05-19,1,35.0,7500,643.0,"Ved Amagerbanen 31B, 4. 4, 2300 København S",2300,55.66603984,12.62730781
10-X00018263426001,2022-04-25,2,67.0,10850,486.0,"Ørestads Boulevard 49S, 4. 5, 2300 København S",2300,55.63614138,12.58291536
1770008485177009,2022-04-25,1,29.0,7300,755.0,"Poul Bundgaards Vej 5, st. 8, 2500 Valby",2500,55.65926836,12.51011501
11802651,2022-07-01,4,108.0,16750,465.0,"Etta Camerons Vej 21, st., 2450 København SV",2450,55.64572287,12.54626559
10-X00016113426001,2022-05-01,3,102.0,13500,397.0,"Asger Jorns Allé 6, 5. 1, 2300 København S",2300,55.62001269,12.57409782
10-X00016963426001,2022-10-15,3,78.0,11900,458.0,"Richard Mortensens Vej 40, 3. 2, 2300 København S",2300,55.62070049,12.57084377
10-X00017433426001,2022-10-15,3,80.0,12100,454.0,"Else Alfelts Vej 35, 2. 3, 2300 København S",2300,55.62087245,12.56942312
10-X00017673426001,2022-10-15,2,58.0,10900,564.0,"Richard Mortensens Vej 42, 2. 1, 2300 København S",2300,55.62057061,12.57080827
10-X00017073426001,2022-10-15,3,84.0,12700,454.0,"Richard Mortensens Vej 40, 5. tv, 2300 København S",2300,55.62070049,12.57084377
10-X00017643426001,2022-10-15,4,114.0,14900,392.0,"Else Alfelts Vej 39M, 2300 København S",2300,55.62059087,12.57018691
1770008496177009,2022-05-25,4,96.0,13950,436.0,"Emma Gads Vej 3, 2. tv, 2300 København S",2300,55.63563482,12.57837225
1770008497177009,2022-05-31,1,26.0,7400,854.0,"Finsensvej 15, 2. 233, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008201177009,2023-01-20,3,108.0,23500,653.0,"Tuborg Bakkedrag 28, 1. tv, 2900 Hellerup",2900,55.72240566,12.58217509
1770008498177009,2022-05-12,2,55.0,10900,595.0,"Ved Amagerbanen 35A, st., 2300 København S",2300,55.66546337,12.62724058
1770008505177009,2022-05-05,2,32.0,10800,1012.0,"Finsensvej 15, 4. 402, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008506177009,2022-05-25,1,26.0,7650,883.0,"Finsensvej 15, 4. 403, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008507177009,2022-05-05,1,25.0,7600,912.0,"Finsensvej 15, 4. 424, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008504177009,2022-12-08,2,33.0,10300,936.0,"Finsensvej 15, 3. 317, 2000 Frederiksberg",2000,55.68076211,12.51831613
10-X00018583426001,2022-08-01,4,108.0,14800,411.0,"Robert Jacobsens Vej 59, 5. 1, 2300 København S",2300,55.61983677,12.57350437
10-X00016093426001,2022-05-01,2,85.0,12600,445.0,"Asger Jorns Allé 8, 3. 1, 2300 København S",2300,55.61974721,12.57425939
1770008512177009,2022-07-13,1,29.0,7500,776.0,"Vanløse Allé 79, 2. 37, 2720 Vanløse",2720,55.68841024,12.49417221
1770008515177009,2023-03-15,2,29.0,10600,1097.0,"Finsensvej 15, st. 4, 2000 Frederiksberg",2000,55.68076211,12.51831613
10-X00017483426001,2022-10-15,3,80.0,12500,469.0,"Else Alfelts Vej 35, 4. 4, 2300 København S",2300,55.62087245,12.56942312
10-X00017543426001,2022-10-15,4,114.0,14800,389.0,"Richard Mortensens Vej 38E, 2300 København S",2300,55.62083004,12.57035725
1770008516177009,2022-05-31,1,29.0,7250,750.0,"Finsensvej 15, st. 12, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008517177009,2022-05-05,2,33.0,10800,982.0,"Finsensvej 15, 4. 417, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008518177009,2022-06-03,1,26.0,7650,883.0,"Finsensvej 15, 4. 420, 2000 Frederiksberg",2000,55.68076211,12.51831613
10-X00017523426001,2022-10-15,4,114.0,14700,387.0,"Richard Mortensens Vej 38H, 2300 København S",2300,55.62085776,12.57012809
1770008523177009,2022-06-21,1,35.0,7550,647.0,"Poppelstykket 8, 2. 278, 2450 København SV",2450,55.6512869,12.51149568
1770008525177009,2022-07-13,1,31.0,7300,706.0,"Gl. Køge Landevej 40, 5. 503, 2500 Valby",2500,55.65571596,12.51155621
1770008527177009,2022-05-19,1,44.0,8900,607.0,"Søndre Fasanvej 90, 3. 319, 2500 Valby",2500,55.66769246,12.51667676
1770008531177009,2022-05-19,4,114.0,17900,471.0,"Strandlodsvej 17C, 7. th, 2300 København S",2300,55.66469902,12.62250075
10-X00017513426001,2022-10-15,4,114.0,14700,387.0,"Richard Mortensens Vej 38K, 2300 København S",2300,55.620867,12.57005171
10-X00017383426001,2022-10-15,2,54.0,10600,589.0,"Else Alfelts Vej 35, 1. 2, 2300 København S",2300,55.62087245,12.56942312
86#86JC-000412,2022-09-01,3,104.0,19000,548.0,"Silkegade 15, 2. th, 1113 København K",1113,55.68014339,12.58034921
10-X00018663426001,2022-06-02,2,64.0,10750,504.0,"Ørestads Boulevard 49B, 4. 1, 2300 København S",2300,55.63657896,12.58304572
10-X00017553426001,2022-10-15,4,114.0,15000,395.0,"Richard Mortensens Vej 38D, 2300 København S",2300,55.6208208,12.57043363
1770008264177009,2022-05-25,4,89.0,14200,479.0,"Nadine Gordimers Vej 22, 3. th, 2300 København S",2300,55.63563482,12.57837225
10-X00018673426001,2022-06-08,2,53.0,10350,586.0,"Ørestads Boulevard 49T, 3. 3, 2300 København S",2300,55.63610355,12.58331121
10-X00018683426001,2022-06-30,4,99.0,14450,438.0,"Ørestads Boulevard 49B, 2. 10, 2300 København S",2300,55.63657896,12.58304572
10-X00017163426001,2022-10-14,2,54.0,10400,578.0,"Richard Mortensens Vej 42, 3. 2, 2300 København S",2300,55.62057061,12.57080827
10-X00016933426001,2022-10-15,2,54.0,10300,572.0,"Richard Mortensens Vej 40, 2. 3, 2300 København S",2300,55.62070049,12.57084377
1770008549177009,2022-05-31,1,28.0,8950,959.0,"Finsensvej 15, 5. 523, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008563177009,2022-05-30,2,53.0,11700,662.0,"Halldór Laxness Vej 2, 3. tv, 2300 København S",2300,55.63732693,12.58110163
1770008564177009,2022-05-30,2,53.0,11400,645.0,"Halldór Laxness Vej 2, 1. tv, 2300 København S",2300,55.63732693,12.58110163
1770008565177009,2022-05-19,2,61.0,11600,570.0,"Halldór Laxness Vej 2, 2. th, 2300 København S",2300,55.63732693,12.58110163
86#86JC-000292,2020-08-01,5,140.0,17600,347.0,"Prags Boulevard 2, 3. th, 2300 København S",2300,55.66461601,12.60077591
1770008569177009,2022-05-11,3,73.0,14900,612.0,"Bjelkes Allé 20, 1. tv, 2200 København N",2200,55.69307927,12.54489454
1770005888177009,2022-05-25,2,60.0,12800,640.0,"Ved Amagerbanen 21B, 2. tv, 2300 København S",2300,55.66530682,12.62658402
1770008572177009,2022-05-19,2,75.0,12800,512.0,"Montagehalsvej 22, st. tv, 2500 Valby",2500,55.65962278,12.51382567
10-X00017363426001,2022-10-15,3,80.0,11700,439.0,"Else Alfelts Vej 35, st. 2, 2300 København S",2300,55.62087245,12.56942312
1770008577177009,2022-05-30,1,35.0,7700,660.0,"Poppelstykket 6, 4. 437, 2450 København SV",2450,55.6512869,12.51149568
10-X00017863426001,2022-10-15,3,80.0,12300,461.0,"Else Alfelts Vej 35, 3. 3, 2300 København S",2300,55.62087245,12.56942312
1770008580177009,2022-06-02,1,31.0,7600,735.0,"Gl. Køge Landevej 40, 5. 505, 2500 Valby",2500,55.65571596,12.51155621
1770008581177009,2022-05-15,2,66.0,9950,452.0,"Ørestads Boulevard 34A, st. 1, 2300 København S",2300,55.64082383,12.58347388
1770008582177009,2022-07-07,1,31.0,7100,687.0,"Poul Reichhardts Vej 2A, st. 8, 2500 Valby",2500,55.65571596,12.51155621
1770008195177009,2022-07-04,4,90.0,14400,480.0,"Nadine Gordimers Vej 26, 3. tv, 2300 København S",2300,55.63563482,12.57837225
1770008588177009,2022-06-22,1,32.0,7200,675.0,"Gl. Køge Landevej 40, 1. 120, 2500 Valby",2500,55.65571596,12.51155621
1770008590177009,2022-09-14,1,31.0,7400,716.0,"Gl. Køge Landevej 40, 5. 527, 2500 Valby",2500,55.65571596,12.51155621
1770008589177009,2022-07-04,1,29.0,7500,776.0,"Poul Bundgaards Vej 5, 2. 44, 2500 Valby",2500,55.65926836,12.51011501
1770008591177009,2022-06-02,1,32.0,7700,722.0,"Gl. Køge Landevej 40, 6. 612, 2500 Valby",2500,55.65571596,12.51155621
10-X00017123426001,2022-10-15,3,77.0,11750,458.0,"Richard Mortensens Vej 42, 1. 3, 2300 København S",2300,55.62057061,12.57080827
10-X00017453426001,2022-10-15,3,80.0,11900,446.0,"Else Alfelts Vej 35, 3. 4, 2300 København S",2300,55.62087245,12.56942312
10-X00017833426001,2022-10-15,4,120.0,14600,365.0,"Else Alfelts Vej 39A, 2300 København S",2300,55.6206854,12.56947618
10-X00017603426001,2022-10-15,4,114.0,14700,387.0,"Else Alfelts Vej 39F, 2300 København S",2300,55.6206381,12.56983146
10-X00017943426001,2022-10-15,3,84.0,12100,432.0,"Else Alfelts Vej 37, 1. 1, 2300 København S",2300,55.62078032,12.56938804
10-X00017293426001,2022-10-15,2,55.0,10600,578.0,"Else Alfelts Vej 37, 2. 3, 2300 København S",2300,55.62078032,12.56938804
11802888,2022-09-01,3,86.0,12995,453.0,"Robert Jacobsens Vej 5B, 6. th, 2300 København S",2300,55.62340128,12.5754536
11802898,2022-07-01,4,104.0,16500,476.0,"Otto Brandenburgs Vej 36, 1. tv, 2450 København SV",2450,55.64477389,12.5505917
1770008601177009,2022-06-08,1,31.0,8600,832.0,"Amerikavej 19A, 2. 207, 1756 København V",1756,55.66899705,12.54217717
1770008608177009,2022-05-19,1,59.0,10900,554.0,"Ved Amagerbanen 37C, 2. mf, 2300 København S",2300,55.66530682,12.62658402
1770008613177009,2022-05-30,2,56.0,11500,616.0,"Halldór Laxness Vej 4, st. th, 2300 København S",2300,55.63732693,12.58110163
1770008612177009,2022-05-30,2,55.0,11600,633.0,"Halldór Laxness Vej 4, 2. tv, 2300 København S",2300,55.63732693,12.58110163
1770008614177009,2022-06-29,4,91.0,13500,445.0,"Gertrude Steins Vej 28, 1. 2, 2300 København S",2300,55.63968386,12.58268348
1770008615177009,2022-06-16,2,60.0,12800,640.0,"Michael Strunges Vej 4, 4. tv, 2300 København S",2300,55.63732693,12.58110163
1770008611177009,2022-06-01,4,98.0,14900,456.0,"Ørestads Boulevard 36, 10. 3, 2300 København S",2300,55.63968386,12.58268348
1770008635177009,2022-05-19,4,89.0,13950,470.0,"Nadine Gordimers Vej 20, 1. th, 2300 København S",2300,55.63563482,12.57837225
1770008636177009,2022-05-30,2,56.0,11500,616.0,"Halldór Laxness Vej 6, st. th, 2300 København S",2300,55.63732693,12.58110163
1770008637177009,2022-06-22,2,52.0,11400,658.0,"Halldór Laxness Vej 10, st. th, 2300 København S",2300,55.63732693,12.58110163
10-X00017103426001,2022-10-15,3,98.0,13000,398.0,"Richard Mortensens Vej 42, st. mf, 2300 København S",2300,55.62057061,12.57080827
1770008620177009,2022-05-30,4,110.0,17600,480.0,"Amager Strandvej 34, 1. tv, 2300 København S",2300,55.66530682,12.62658402
1770008645177009,2022-07-07,1,26.0,7350,848.0,"Finsensvej 15, 1. 112, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008647177009,2022-05-25,1,26.0,7400,854.0,"Finsensvej 15, 2. 235, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008649177009,2022-05-31,1,26.0,7650,883.0,"Finsensvej 15, 4. 418, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008651177009,2023-03-16,2,32.0,10400,975.0,"Finsensvej 15, 4. 419, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770008652177009,2022-05-31,1,25.0,7350,882.0,"Finsensvej 15, 1. 124, 2000 Frederiksberg",2000,55.68076211,12.51831613
10-X00018793426001,2022-08-31,2,75.0,10700,428.0,"Ørestads Boulevard 188, 4. 2, 2300 København S",2300,55.61987977,12.57494312
10-X00016873426001,2022-10-15,3,84.0,11500,411.0,"Richard Mortensens Vej 40, st. th, 2300 København S",2300,55.62070049,12.57084377
10-X00017733426001,2022-10-15,4,105.0,14500,414.0,"Richard Mortensens Vej 42, 5. th, 2300 København S",2300,55.62057061,12.57080827
1770008653177009,2022-07-06,4,89.0,14200,479.0,"Nadine Gordimers Vej 20, 3. th, 2300 København S",2300,55.63563482,12.57837225
199500004531995004,2022-05-27,3,85.0,18000,635.0,"Amager Strandvej 114C, 12. mf, 2300 København S",2300,55.66004257,12.63165559
10-X00016883426001,2022-10-15,2,73.0,10900,448.0,"Richard Mortensens Vej 40, st. mf, 2300 København S",2300,55.62070049,12.57084377
10-X00016913426001,2022-10-15,3,86.0,12300,429.0,"Richard Mortensens Vej 40, 1. 1, 2300 København S",2300,55.62070049,12.57084377
10-X00016953426001,2022-10-15,5,130.0,16200,374.0,"Richard Mortensens Vej 40, 2. 1, 2300 København S",2300,55.62070049,12.57084377
10-X00016973426001,2022-10-15,2,54.0,10400,578.0,"Richard Mortensens Vej 40, 3. 3, 2300 København S",2300,55.62070049,12.57084377
10-X00017003426001,2022-10-15,2,54.0,10500,583.0,"Richard Mortensens Vej 40, 4. 3, 2300 København S",2300,55.62070049,12.57084377
10-X00017033426001,2022-10-15,2,54.0,10700,594.0,"Richard Mortensens Vej 40, 5. mf, 2300 København S",2300,55.62070049,12.57084377
10-X00017053426001,2022-10-15,2,54.0,10200,567.0,"Richard Mortensens Vej 40, 1. 3, 2300 København S",2300,55.62070049,12.57084377
10-X00017093426001,2022-10-15,2,59.0,10200,519.0,"Richard Mortensens Vej 42, st. th, 2300 København S",2300,55.62057061,12.57080827
10-X00017133426001,2022-10-15,3,74.0,11600,470.0,"Richard Mortensens Vej 42, 1. 4, 2300 København S",2300,55.62057061,12.57080827
10-X00017143426001,2022-10-15,2,54.0,10300,572.0,"Richard Mortensens Vej 42, 2. 2, 2300 København S",2300,55.62057061,12.57080827
10-X00017173426001,2022-10-15,3,78.0,11800,454.0,"Richard Mortensens Vej 42, 3. 4, 2300 København S",2300,55.62057061,12.57080827
10-X00017183426001,2022-10-15,2,54.0,10500,583.0,"Richard Mortensens Vej 42, 4. 2, 2300 København S",2300,55.62057061,12.57080827
10-X00017193426001,2022-10-15,3,77.0,11900,464.0,"Richard Mortensens Vej 42, 4. 3, 2300 København S",2300,55.62057061,12.57080827
10-X00017203426001,2022-10-15,3,78.0,12200,469.0,"Richard Mortensens Vej 42, 4. 4, 2300 København S",2300,55.62057061,12.57080827
10-X00017213426001,2022-10-15,2,53.0,10650,603.0,"Richard Mortensens Vej 42, 5. mf, 2300 København S",2300,55.62057061,12.57080827
10-X00017223426001,2022-10-15,3,97.0,13000,40.0,"Else Alfelts Vej 37, st. mf, 2300 København S",2300,55.62078032,12.56938804
10-X00017243426001,2022-10-15,2,60.0,10600,530.0,"Else Alfelts Vej 37, st. tv, 2300 København S",2300,55.62078032,12.56938804
10-X00017263426001,2022-10-15,2,59.0,10800,549.0,"Else Alfelts Vej 37, 1. 4, 2300 København S",2300,55.62078032,12.56938804
10-X00017303426001,2022-10-15,2,59.0,10900,554.0,"Else Alfelts Vej 37, 2. 4, 2300 København S",2300,55.62078032,12.56938804
10-X00017313426001,2022-10-15,3,88.0,12500,426.0,"Else Alfelts Vej 37, 3. 1, 2300 København S",2300,55.62078032,12.56938804
10-X00017333426001,2022-10-15,2,55.0,10800,589.0,"Else Alfelts Vej 37, 3. 3, 2300 København S",2300,55.62078032,12.56938804
10-X00017353426001,2022-10-15,2,59.0,10600,539.0,"Else Alfelts Vej 35, st. 4, 2300 København S",2300,55.62087245,12.56942312
10-X00017373426001,2022-10-15,2,70.0,11000,471.0,"Else Alfelts Vej 35, st. 3, 2300 København S",2300,55.62087245,12.56942312
10-X00017413426001,2022-10-15,2,58.0,10900,564.0,"Else Alfelts Vej 35, 2. 1, 2300 København S",2300,55.62087245,12.56942312
10-X00017423426001,2022-10-15,2,54.0,10700,594.0,"Else Alfelts Vej 35, 2. 2, 2300 København S",2300,55.62087245,12.56942312
10-X00017443426001,2022-10-15,2,58.0,11000,190.0,"Else Alfelts Vej 35, 3. 1, 2300 København S",2300,55.62087245,12.56942312
10-X00017463426001,2022-10-15,2,54.0,11000,611.0,"Else Alfelts Vej 35, 4. 2, 2300 København S",2300,55.62087245,12.56942312
10-X00017493426001,2022-10-15,4,116.0,14600,378.0,"Richard Mortensens Vej 38N, 2300 København S",2300,55.62089471,12.56982256
10-X00017503426001,2022-10-15,4,114.0,14600,384.0,"Richard Mortensens Vej 38L, 2300 København S",2300,55.62087623,12.56997532
10-X00017573426001,2022-10-15,4,120.0,14900,372.0,"Richard Mortensens Vej 38A, 2300 København S",2300,55.62079308,12.57066279
10-X00017593426001,2022-10-15,4,114.0,14700,387.0,"Else Alfelts Vej 39E, 2300 København S",2300,55.62064754,12.5697605
10-X00017613426001,2022-10-15,4,114.0,14800,389.0,"Else Alfelts Vej 39H, 2300 København S",2300,55.62061921,12.56997371
10-X00017623426001,2022-10-15,4,114.0,15000,395.0,"Else Alfelts Vej 39K, 2300 København S",2300,55.62060976,12.57004467
10-X00017633426001,2022-10-15,4,114.0,15000,395.0,"Else Alfelts Vej 39L, 2300 København S",2300,55.62060032,12.57011579
10-X00017703426001,2022-10-15,3,77.0,11950,466.0,"Richard Mortensens Vej 42, 3. 3, 2300 København S",2300,55.62057061,12.57080827
10-X00017713426001,2022-10-15,2,58.0,11100,574.0,"Richard Mortensens Vej 42, 4. 1, 2300 København S",2300,55.62057061,12.57080827
10-X00017723426001,2022-10-15,2,58.0,11200,579.0,"Richard Mortensens Vej 42, 5. tv, 2300 København S",2300,55.62057061,12.57080827
10-X00017753426001,2022-10-15,2,58.0,10800,559.0,"Else Alfelts Vej 35, 1. 1, 2300 København S",2300,55.62087245,12.56942312
10-X00017773426001,2022-10-15,2,63.0,11200,533.0,"Else Alfelts Vej 35, 4. 1, 2300 København S",2300,55.62087245,12.56942312
10-X00017783426001,2022-11-14,4,114.0,14900,392.0,"Richard Mortensens Vej 38B, 2300 København S",2300,55.62080232,12.5705864
10-X00017813426001,2022-10-15,4,114.0,14700,387.0,"Else Alfelts Vej 39G, 2300 København S",2300,55.62062865,12.56990258
10-X00017843426001,2022-10-15,4,114.0,14700,387.0,"Richard Mortensens Vej 38G, 2300 København S",2300,55.62084852,12.57020448
10-X00017893426001,2022-10-15,1,37.0,7200,584.0,"Else Alfelts Vej 35, st. 1, 2300 København S",2300,55.62087245,12.56942312
10-X00018213426001,2022-07-01,3,90.0,13250,442.0,"Robert Jacobsens Vej 57, 4. 2, 2300 København S",2300,55.62007231,12.57357969
1770007212177009,2022-05-19,1,35.0,7550,647.0,"Poppelstykket 6, 3. 311, 2450 København SV",2450,55.65174886,12.51134881
1770007706177009,2022-05-25,1,36.0,7750,646.0,"Poppelstykket 8, 5. 525, 2450 København SV",2450,55.65174886,12.51134881
1770008657177009,2022-05-23,2,57.0,11600,611.0,"Halldor Laxness Vej 19, st. tv, 2300 København S",2300,55.63701608,12.58025869
17-X00011903532001,2022-08-15,3,73.0,10400,427.0,"Midtfløjene 38X, st. 1, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011913532001,2022-08-15,3,73.0,10400,427.0,"Midtfløjene 38X, st. 4, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011943532001,2022-08-15,3,73.0,10600,436.0,"Midtfløjene 38X, 1. 1, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011953532001,2022-08-15,3,73.0,10600,436.0,"Midtfløjene 38X, 1. 4, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011983532001,2022-08-15,3,73.0,10750,442.0,"Midtfløjene 38X, 2. 1, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011923532001,2022-08-15,4,83.0,12150,439.0,"Midtfløjene 38X, st. 2, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011933532001,2022-08-15,4,83.0,12150,439.0,"Midtfløjene 38X, st. 3, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011963532001,2022-08-15,4,87.0,12250,422.0,"Midtfløjene 38X, 1. 2, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011973532001,2022-08-15,4,87.0,12250,422.0,"Midtfløjene 38X, 1. 3, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00011993532001,2022-08-15,4,87.0,12550,433.0,"Midtfløjene 38X, 2. 2, 2700 Brønshøj",2700,55.71939638,12.48293502
17-X00012033532001,2022-08-15,4,87.0,12550,433.0,"Midtfløjene 38X, 2. 3, 2700 Brønshøj",2700,55.71939638,12.48293502
1770008663177009,2022-07-13,2,55.0,12900,704.0,"Michael Strunges Vej 10, 4. th, 2300 København S",2300,55.63732693,12.58110163
1770008664177009,2022-05-30,2,56.0,11500,616.0,"Halldór Laxness Vej 25, st. tv, 2300 København S",2300,55.63732693,12.58110163
1770008668177009,2022-05-30,1,29.0,7900,817.0,"Poul Bundgaards Vej 5, 4. 93, 2500 Valby",2500,55.65926836,12.51011501
